Content ID,Category,Content_Type,Type,Sentiment,Score
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,worried,negative,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,interested,positive,30
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,worried,negative,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,love,positive,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,indifferent,neutral,20
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,love,positive,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,dislike,negative,10
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,heart,positive,60
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,dislike,negative,10
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,adore,positive,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,adore,positive,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,adore,positive,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,peeking,neutral,35
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,super love,positive,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,intrigued,positive,45
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,super love,positive,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,interested,positive,30
a2e93b29-9259-4092-a4d7-62d5e823bb74,public speaking,video,intrigued,positive,45
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,disgust,negative,0
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,hate,negative,5
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,cherish,positive,70
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,hate,negative,5
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,scared,negative,15
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,intrigued,positive,45
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,worried,negative,12
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,want,positive,70
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,cherish,positive,70
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,like,positive,50
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,disgust,negative,0
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,dislike,negative,10
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,interested,positive,30
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,adore,positive,72
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,like,positive,50
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,dislike,negative,10
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,scared,negative,15
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,indifferent,neutral,20
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,interested,positive,30
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,like,positive,50
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,super love,positive,75
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,worried,negative,12
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,intrigued,positive,45
9b3a6d30-48e8-476c-82be-9031524bd04d,food,video,super love,positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,adore,positive,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,peeking,neutral,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,worried,negative,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,worried,negative,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,heart,positive,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,dislike,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,intrigued,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,dislike,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,super love,positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,indifferent,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,interested,positive,30
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,dislike,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,indifferent,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,intrigued,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,intrigued,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,adore,positive,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,cherish,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,super love,positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,video,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,worried,negative,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,intrigued,positive,45
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,dislike,negative,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,disgust,negative,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,disgust,negative,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,indifferent,neutral,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,indifferent,neutral,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,love,positive,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,love,positive,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,dislike,negative,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,like,positive,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,worried,negative,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,super love,positive,75
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,interested,positive,30
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,scared,negative,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,like,positive,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,love,positive,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,want,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,like,positive,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,disgust,negative,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,GIF,heart,positive,60
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,super love,positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,hate,negative,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,disgust,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,like,positive,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,like,positive,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,disgust,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,adore,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,scared,negative,15
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,super love,positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,dislike,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,disgust,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,dislike,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,love,positive,65
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,dislike,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,adore,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,adore,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,cherish,positive,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,cherish,positive,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,intrigued,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,intrigued,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,GIF,heart,positive,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,interested,positive,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,like,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,cherish,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,adore,positive,72
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,want,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,dislike,negative,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,like,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,want,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,super love,positive,75
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,cherish,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,disgust,negative,0
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,love,positive,65
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,like,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,dislike,negative,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,heart,positive,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,indifferent,neutral,20
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,interested,positive,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,video,interested,positive,30
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,want,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,super love,positive,75
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,cherish,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,adore,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,dislike,negative,10
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,adore,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,cherish,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,indifferent,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,worried,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,peeking,neutral,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,worried,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,indifferent,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,intrigued,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,disgust,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,worried,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,disgust,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,cherish,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,intrigued,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,indifferent,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,peeking,neutral,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,photo,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,super love,positive,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,worried,negative,12
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,heart,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,like,positive,50
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,heart,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,want,positive,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,indifferent,neutral,20
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,love,positive,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,peeking,neutral,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,peeking,neutral,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,love,positive,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,disgust,negative,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,disgust,negative,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,want,positive,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,super love,positive,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,intrigued,positive,45
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,photo,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,dislike,negative,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,indifferent,neutral,20
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,hate,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,peeking,neutral,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,cherish,positive,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,dislike,negative,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,scared,negative,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,intrigued,positive,45
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,cherish,positive,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,hate,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,heart,positive,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,heart,positive,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,scared,negative,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,peeking,neutral,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,dislike,negative,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,GIF,peeking,neutral,35
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,cherish,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,want,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,heart,positive,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,like,positive,50
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,scared,negative,15
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,super love,positive,75
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,hate,negative,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,disgust,negative,0
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,heart,positive,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,adore,positive,72
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,indifferent,neutral,20
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,interested,positive,30
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,audio,worried,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,worried,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,cherish,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,intrigued,positive,45
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,like,positive,50
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,adore,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,interested,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,cherish,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,indifferent,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,scared,negative,15
34a3747a-0b77-42f6-ae19-87c38b94b674,science,GIF,hate,negative,5
